id1,id2,distance
dames-2022-time__101,dames-2022-time__33,9.695359714832659
dames-2022-time__101,dames-2022-time__35,14.933184523068078
dames-2022-time__101,dames-2022-time__36,7.483314773547883
dames-2022-time__101,dames-2022-time__37,8.888194417315589
dames-2022-time__101,dames-2022-time__38,10.099504938362077
dames-2022-time__101,dames-2022-time__39,11.832159566199232
dames-2022-time__101,dames-2022-time__4,5.744562646538029
dames-2022-time__101,dames-2022-time__40,12.12435565298214
dames-2022-time__101,dames-2022-time__41,11.704699910719626
dames-2022-time__101,dames-2022-time__42,14.933184523068078
dames-2022-time__101,dames-2022-time__43,7.280109889280518
dames-2022-time__101,dames-2022-time__44,16.06237840420901
dames-2022-time__101,dames-2022-time__45,6.708203932499369
dames-2022-time__101,dames-2022-time__46,7.211102550927978
dames-2022-time__101,dames-2022-time__47,12.12435565298214
dames-2022-time__101,dames-2022-time__48,6.557438524302
dames-2022-time__101,dames-2022-time__49,10.488088481701515
dames-2022-time__101,dames-2022-time__5,10.723805294763608
dames-2022-time__101,dames-2022-time__50,5.477225575051661
dames-2022-time__101,dames-2022-time__51,10.583005244258363
dames-2022-time__101,dames-2022-time__52,9.797958971132712
dames-2022-time__101,dames-2022-time__53,11.045361017187261
dames-2022-time__101,dames-2022-time__54,12.165525060596439
dames-2022-time__101,dames-2022-time__55,12.12435565298214
dames-2022-time__101,dames-2022-time__56,6.0
dames-2022-time__101,dames-2022-time__57,5.744562646538029
dames-2022-time__101,dames-2022-time__58,11.832159566199232
dames-2022-time__101,dames-2022-time__59,10.44030650891055
dames-2022-time__101,dames-2022-time__6,8.12403840463596
dames-2022-time__101,dames-2022-time__60,10.908712114635714
dames-2022-time__101,dames-2022-time__61,10.816653826391969
dames-2022-time__101,dames-2022-time__62,6.928203230275509
dames-2022-time__101,dames-2022-time__63,8.831760866327848
dames-2022-time__101,dames-2022-time__64,8.366600265340756
dames-2022-time__101,dames-2022-time__65,5.656854249492381
dames-2022-time__101,dames-2022-time__66,9.591663046625438
dames-2022-time__101,dames-2022-time__67,12.727922061357855
dames-2022-time__101,dames-2022-time__68,5.196152422706632
dames-2022-time__101,dames-2022-time__69,9.899494936611665
dames-2022-time__101,dames-2022-time__7,5.385164807134504
dames-2022-time__101,dames-2022-time__70,11.40175425099138
dames-2022-time__101,dames-2022-time__71,8.660254037844387
dames-2022-time__101,dames-2022-time__72,5.0990195135927845
dames-2022-time__101,dames-2022-time__73,14.866068747318506
dames-2022-time__101,dames-2022-time__74,7.681145747868608
dames-2022-time__101,dames-2022-time__75,10.0
dames-2022-time__101,dames-2022-time__76,14.866068747318506
dames-2022-time__101,dames-2022-time__78,5.656854249492381
dames-2022-time__101,dames-2022-time__79,11.0
dames-2022-time__101,dames-2022-time__8,11.313708498984761
dames-2022-time__101,dames-2022-time__80,10.14889156509222
dames-2022-time__101,dames-2022-time__81,12.68857754044952
dames-2022-time__101,dames-2022-time__82,10.770329614269007
dames-2022-time__101,dames-2022-time__84,9.746794344808963
dames-2022-time__101,dames-2022-time__86,12.806248474865697
dames-2022-time__101,dames-2022-time__87,10.63014581273465
dames-2022-time__101,dames-2022-time__88,5.477225575051661
dames-2022-time__101,dames-2022-time__89,6.557438524302
dames-2022-time__101,dames-2022-time__9,9.0
dames-2022-time__101,dames-2022-time__90,9.219544457292887
dames-2022-time__101,dames-2022-time__91,5.5677643628300215
dames-2022-time__101,dames-2022-time__92,12.165525060596439
dames-2022-time__101,dames-2022-time__93,10.246950765959598
dames-2022-time__101,dames-2022-time__94,7.211102550927978
dames-2022-time__101,dames-2022-time__95,7.0710678118654755
dames-2022-time__101,dames-2022-time__96,14.422205101855956
dames-2022-time__101,dames-2022-time__97,8.602325267042627
dames-2022-time__101,dames-2022-time__98,15.748015748023622
dames-2022-time__101,dames-2022-time__99,5.477225575051661
dames-2022-time__102,dames-2022-time__1,12.767145334803704
dames-2022-time__102,dames-2022-time__10,14.177446878757825
dames-2022-time__102,dames-2022-time__100,10.770329614269007
dames-2022-time__102,dames-2022-time__101,13.638181696985855
dames-2022-time__102,dames-2022-time__102,0.0
dames-2022-time__102,dames-2022-time__103,13.527749258468683
dames-2022-time__102,dames-2022-time__104,13.076696830622021
dames-2022-time__102,dames-2022-time__105,16.73320053068151
dames-2022-time__102,dames-2022-time__106,16.61324772583615
dames-2022-time__102,dames-2022-time__11,13.038404810405298
dames-2022-time__102,dames-2022-time__12,16.186414056238647
dames-2022-time__102,dames-2022-time__13,15.264337522473747
dames-2022-time__102,dames-2022-time__14,13.30413469565007
dames-2022-time__102,dames-2022-time__16,15.7797338380595
dames-2022-time__102,dames-2022-time__17,13.379088160259652
dames-2022-time__102,dames-2022-time__18,15.716233645501712
dames-2022-time__102,dames-2022-time__19,12.884098726725126
dames-2022-time__102,dames-2022-time__2,14.560219778561036
dames-2022-time__102,dames-2022-time__21,13.114877048604
dames-2022-time__102,dames-2022-time__22,16.3707055437449
dames-2022-time__102,dames-2022-time__23,14.730919862656235
dames-2022-time__102,dames-2022-time__24,12.84523257866513
dames-2022-time__102,dames-2022-time__25,13.820274961085254
dames-2022-time__102,dames-2022-time__26,12.609520212918492
dames-2022-time__102,dames-2022-time__27,14.0
dames-2022-time__102,dames-2022-time__28,14.142135623730951
dames-2022-time__102,dames-2022-time__29,13.892443989449804
dames-2022-time__102,dames-2022-time__3,14.866068747318506
dames-2022-time__102,dames-2022-time__30,15.0996688705415
dames-2022-time__102,dames-2022-time__31,13.152946437965905
dames-2022-time__102,dames-2022-time__32,12.041594578792296
dames-2022-time__102,dames-2022-time__33,13.2664991614216
dames-2022-time__102,dames-2022-time__35,14.45683229480096
dames-2022-time__102,dames-2022-time__36,14.89966442575134
dames-2022-time__102,dames-2022-time__37,14.317821063276353
dames-2022-time__102,dames-2022-time__38,14.0
dames-2022-time__102,dames-2022-time__39,15.297058540778355
dames-2022-time__102,dames-2022-time__4,14.247806848775006
dames-2022-time__102,dames-2022-time__40,13.601470508735444
dames-2022-time__102,dames-2022-time__41,11.532562594670797
dames-2022-time__102,dames-2022-time__42,12.288205727444508
dames-2022-time__102,dames-2022-time__43,13.601470508735444
dames-2022-time__102,dames-2022-time__44,18.110770276274835
dames-2022-time__102,dames-2022-time__45,13.674794331177344
dames-2022-time__102,dames-2022-time__46,13.638181696985855
dames-2022-time__102,dames-2022-time__47,14.594519519326424
dames-2022-time__102,dames-2022-time__48,14.38749456993816
dames-2022-time__102,dames-2022-time__49,13.564659966250536
dames-2022-time__102,dames-2022-time__5,13.0
dames-2022-time__102,dames-2022-time__50,14.212670403551895
dames-2022-time__102,dames-2022-time__51,13.490737563232042
dames-2022-time__102,dames-2022-time__52,13.638181696985855
dames-2022-time__102,dames-2022-time__53,14.7648230602334
dames-2022-time__102,dames-2022-time__54,13.711309200802088
dames-2022-time__102,dames-2022-time__55,13.96424004376894
dames-2022-time__102,dames-2022-time__56,13.711309200802088
dames-2022-time__102,dames-2022-time__57,13.96424004376894
dames-2022-time__102,dames-2022-time__58,14.422205101855956
dames-2022-time__102,dames-2022-time__59,13.228756555322953
dames-2022-time__102,dames-2022-time__6,12.727922061357855
dames-2022-time__102,dames-2022-time__60,13.076696830622021
dames-2022-time__102,dames-2022-time__61,14.866068747318506
dames-2022-time__102,dames-2022-time__62,13.711309200802088
dames-2022-time__102,dames-2022-time__63,13.19090595827292
dames-2022-time__102,dames-2022-time__64,13.490737563232042
dames-2022-time__102,dames-2022-time__65,13.711309200802088
dames-2022-time__102,dames-2022-time__66,12.489995996796797
dames-2022-time__102,dames-2022-time__67,15.362291495737216
dames-2022-time__102,dames-2022-time__68,14.730919862656235
dames-2022-time__102,dames-2022-time__69,13.038404810405298
dames-2022-time__102,dames-2022-time__7,13.820274961085254
dames-2022-time__102,dames-2022-time__70,13.784048752090222
dames-2022-time__102,dames-2022-time__71,12.84523257866513
dames-2022-time__102,dames-2022-time__72,13.341664064126334
dames-2022-time__102,dames-2022-time__73,17.291616465790582
dames-2022-time__102,dames-2022-time__74,13.674794331177344
dames-2022-time__102,dames-2022-time__75,13.784048752090222
dames-2022-time__102,dames-2022-time__76,17.05872210923198
dames-2022-time__102,dames-2022-time__78,14.071247279470288
dames-2022-time__102,dames-2022-time__79,12.922847983320086
dames-2022-time__102,dames-2022-time__8,15.297058540778355
dames-2022-time__102,dames-2022-time__80,13.892443989449804
dames-2022-time__102,dames-2022-time__81,14.933184523068078
dames-2022-time__102,dames-2022-time__82,15.231546211727817
dames-2022-time__102,dames-2022-time__84,13.0
dames-2022-time__102,dames-2022-time__86,13.341664064126334
dames-2022-time__102,dames-2022-time__87,12.041594578792296
dames-2022-time__102,dames-2022-time__88,14.071247279470288
dames-2022-time__102,dames-2022-time__89,13.30413469565007
dames-2022-time__102,dames-2022-time__9,11.704699910719626
dames-2022-time__102,dames-2022-time__90,13.228756555322953
dames-2022-time__102,dames-2022-time__91,14.317821063276353
dames-2022-time__102,dames-2022-time__92,15.231546211727817
dames-2022-time__102,dames-2022-time__93,14.594519519326424
dames-2022-time__102,dames-2022-time__94,14.071247279470288
dames-2022-time__102,dames-2022-time__95,13.341664064126334
dames-2022-time__102,dames-2022-time__96,14.491376746189438
dames-2022-time__102,dames-2022-time__97,13.638181696985855
dames-2022-time__102,dames-2022-time__98,16.24807680927192
dames-2022-time__102,dames-2022-time__99,13.784048752090222
dames-2022-time__103,dames-2022-time__1,11.313708498984761
dames-2022-time__103,dames-2022-time__10,10.099504938362077
